,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less,mu,eps,beta,itr
3401,-0.9488314589557927,2.852620213445631,3993.7574635987676,9.270550667908473,5.323802966605909,0.10616917668852069,-0.9488314589557927,2.0327138735305486,4059.971202217559,7.515251373845283,4.194908407555789,2.295336420839058,0.015201804919084164,0.0010692345999911879,0.9,53
3402,0.46877181416440167,2.263109961567502,4080.2506935030588,7.947494873422615,4.279701443441639,2.840462417649506,0.46877181416440167,1.3171698808987287,4010.099553721642,8.226019858652439,4.660606818598779,0.06017329477773831,0.0015201804919084164,0.022360679774997897,0.5,54
3403,5.004076909004074,10.76873557634818,4223.1125239522435,12.371220039244756,10.559818853293464,75.58715063290296,5.004076909004074,2.17578674068212,3992.22842610251,7.633079154290489,3.683698943331186,-0.0,0.005559580850812226,0.022360679774997897,0.5,54
3404,6.372159268055774,10.38630014161201,4399.793846212167,12.3001606029342,12.194470907186714,115.69590659946597,6.372159268055774,0.31636904657395915,3705.3750232544103,6.713978200451319,8.196317168271445,-0.0,0.007714073485873534,0.022360679774997897,0.5,54
3405,5.792126958192369,25.019761409049497,4315.455473862498,12.741784908496054,14.506170134999369,93.36568696215808,5.792126958192369,3.7483115598330343,3951.4641992366533,9.215452668471253,4.039684509782627,-0.0,0.009386422122097223,0.022360679774997897,0.5,54
3406,2.8357965330591246,8.778493220095466,4237.609009849659,11.178171200556754,9.365145606177975,25.624865467465916,2.8357965330591246,1.6618210171977452,3962.1660343317612,7.145674583256103,2.786950237070927,7.434719506732461e-12,0.010802912142701855,0.022360679774997897,0.5,54
3407,6.593598177121413,97.15280569425276,4349.2943514083745,15.76908371880025,14.508656421396976,117.4902910567194,6.593598177121413,1.2908412119711925,3895.5841865729417,7.9737736205876075,4.211527700359538,-0.0,0.012054082348800937,0.022360679774997897,0.5,54
3408,8.018340473543091,56.40970900994586,4500.56063983165,14.851745231988556,14.5086425995731,139.5517840339738,8.018340473543091,0.6306575775435223,3767.9708785852167,6.802986490608763,7.852018303555659,-0.0,0.013187072904189667,0.022360679774997897,0.5,54
3409,8.596906906052713,178.79852704897272,4575.262327932051,19.109975301612657,14.508657738524219,163.69972731161587,8.596906906052713,1.575629000827756,3930.9636950490044,6.378586412421334,3.397911602932054,-0.0,0.014230139925143126,0.022360679774997897,0.5,54
3410,7.704721244467473,80.3631867966754,4595.140741933041,15.821529134818064,14.508657738443215,136.1684314688829,7.704721244467473,1.1513744006736566,3853.233605831866,7.151519840718915,4.619946742964647,-0.0,0.015201804919084164,0.022360679774997897,0.5,54
3411,-0.6003323047864676,0.40432370178057425,3918.329177864625,6.695879232741273,3.746542831048027,0.0347695252290201,-0.6003323047864676,0.6820548535610501,3936.9203195361447,7.487960673513522,4.143730991597922,3.3763483791311626,0.0015201804919084164,0.013471511798048225,0.5666666666666667,54
3412,5.221146301169457,8.161558669126169,4278.591446071555,10.625211074183483,10.903558844910735,69.28619327254108,5.221146301169457,1.9462120658589597,3860.120179085359,9.325296797329944,4.38392818867243,-0.0,0.005559580850812226,0.013471511798048225,0.5666666666666667,54
3413,3.358847250712172,4.109260991300806,4199.408388771075,9.339460925549075,7.2061389043398805,35.10375525636957,3.358847250712172,1.7346667007687295,4027.9680291443055,8.078887055578228,2.994586797809787,5.551115123125785e-16,0.007714073485873534,0.013471511798048225,0.5666666666666667,54
3414,2.535873796711076,9.517447430944891,4104.3252423660815,10.764637173025163,10.229484008791461,20.89358708132079,2.535873796711076,2.2255427577235753,4070.532932855767,8.818072132880843,3.985950985926703,8.433937995992424e-10,0.009386422122097223,0.013471511798048225,0.5666666666666667,54
3415,4.063262244247247,14.36697341599635,4235.243202250687,12.863970201281909,13.27778908884362,51.46347301350303,4.063262244247247,0.6577330743855603,3922.282773132877,7.784112529968495,4.218531262082877,-0.0,0.010802912142701855,0.013471511798048225,0.5666666666666667,54
3416,7.04021995452708,89.40731062110241,4322.812965385989,17.606856535804184,14.508585281461324,117.41793881241017,7.04021995452708,-0.2258543038457912,3809.0601059092874,6.949207921733605,5.5128819836370875,-0.0,0.012054082348800937,0.013471511798048225,0.5666666666666667,54
3417,6.779468628365049,29.001625779591627,4286.654167031147,13.14067003063558,14.508657680071169,118.10900830542496,6.779468628365049,1.655684919304305,3823.50690743195,7.7230905983469595,8.517412763948197,-0.0,0.013187072904189667,0.013471511798048225,0.5666666666666667,54
3418,3.13959494490034,44.719600016315916,4214.790041355094,17.74406014896368,13.125615176151097,34.68871554114538,3.13959494490034,0.48670897023446336,3865.8734930362134,6.289358337204651,8.99539852848877,8.881784197001256e-16,0.014230139925143126,0.013471511798048225,0.5666666666666667,54
3419,6.356811099050775,66.21376985435653,4337.455039509713,18.14231598119937,14.508657391017342,124.85598674355387,6.356811099050775,1.6955712661180147,3869.323346899041,9.139931669135343,5.072394358398424,-0.0,0.015201804919084164,0.013471511798048225,0.5666666666666667,54
3420,0.5888456734398051,1.3547004596597245,3975.7614929604015,8.868848457197654,2.8098470475295203,5.387588395983349,0.5888456734398051,1.4854274445077313,3921.075205682198,8.45094126418435,5.046037826426241,0.00458347638324194,0.0015201804919084164,0.00811610523253735,0.6333333333333333,54
