,itr,T,N1,N2,beta,r,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less
237,3,2000,1000,1000,0.8,0.3,0.07029248902420286,0.6445236035891826,3840.6824433412153,5.629056417874404,7.196191867400837,5.892728350698267e-06,2.690030704205728,2.0847598733108237,4028.8799211267146,7.787740425868111,3.7051114265217855,12.041794396471733
238,3,2000,1000,1000,0.8,0.39999999999999997,1.04186750599181,2.3674743064010704,4002.5302390280303,8.897894400002599,2.944621373486712,1.7664970947983372,0.4350925263513342,1.1750475150629098,3930.4171582919876,6.819124010353055,2.3493016973527254,0.18745152707759202
239,3,2000,1000,1000,0.8,0.49999999999999994,0.253661322882313,0.7190681747963279,3912.985958579285,7.933117644201618,3.276037855365243,0.08891569043172205,1.495906370927037,1.5756413596835248,4060.6334816787175,7.1494714449889765,4.05197976608563,2.464195106990113
240,3,2000,1000,1000,0.8,0.6,0.3713121644519502,1.041041567307753,3950.079410432235,7.92478114353576,2.778252716378964,0.02670887146767709,1.1706301278633502,1.8437347658363692,4045.6144387448117,9.09665363304075,3.341062206421995,3.63608421647486
241,3,2000,1000,1000,0.8,0.7,1.3775356734234054,2.1571553276966955,3975.004179605413,9.338521349264797,2.8174154033865846,3.034282400372799,0.29061876606305864,0.6379963848962544,3912.2255657279,8.22846471753156,3.3478299356732957,0.04930492893563825
242,3,2000,1000,1000,0.8,0.7999999999999999,0.4170646177157311,1.1041145869494737,3922.429379396818,6.636217702395996,3.268787954455544,0.3532709384339188,1.0758092755448345,0.6810738135674512,3996.778308709681,8.015348811282667,3.229094676229276,1.2119608372046478
243,3,2000,1000,1000,0.8,0.8999999999999999,0.07363456339869486,0.815583957133013,3954.1949370652696,7.885850519521971,3.910662842630431,3.804557375322451e-05,2.6452321252859514,2.489036440332972,4121.231220547884,7.7011334823416995,4.321581200282989,10.176744830267296
244,3,2000,1000,1000,0.8,0.9999999999999999,0.9442779860170362,2.8727471629244126,3977.592350613957,7.615108996712627,4.010562788745263,1.1522206603626017,0.49259335354342904,2.173575515391144,3949.802564557864,7.265152893955215,3.8684307047427677,0.37970146946460354
245,3,2000,1000,1000,0.8,1.0999999999999999,1.1770417152198662,22.178485198902987,4083.064233040853,13.803200464655452,6.782633708677139,3.5029922756467706,0.368442630233558,1.3016611496013928,3952.1502757065064,6.929203994650828,8.259610261210325,0.03056968738318962
246,3,2000,1000,1000,0.8,1.2,2.428951518252164,2.4921572051119165,4007.2626203993914,8.578854581462654,4.181365282516308,8.915947421501402,0.09225695025867948,2.3335985818684337,4028.1442945976705,8.388608583542839,4.242515464784382,0.00013424013599338012
247,3,2000,1000,1000,0.9,0.0,0.5380517897768556,1.01221938971904,3949.153767732835,7.387247848329562,2.5791820730151866,0.32390965148793266,0.8767928338529842,1.5123318343729204,4037.5944812718485,8.0822421843077,2.179830936240528,1.2848777360789494
248,3,2000,1000,1000,0.9,0.09999999999999999,0.06250811560357081,3.1488512758442484,4079.525732185576,7.536880682235518,6.603368584558965,9.374233386103188e-05,2.8035501414266055,1.5884827934955836,4125.23565175445,8.430697478205966,6.467111795013317,9.275007539406669
249,3,2000,1000,1000,0.9,0.19999999999999998,3.5603313248227013,2.667245127240574,4192.763613710158,9.742947098443807,5.667713058674074,12.022333921913349,0.028841345575140877,2.848972230241057,3914.472172155723,8.86771092984159,4.981137054767917,6.008527080039079e-06
250,3,2000,1000,1000,0.9,0.3,0.5683053245886129,1.1059277424460294,4003.7801409326667,7.914023633026415,2.4530596618394593,0.6931144333013918,0.8358280353787226,2.1639350173497185,4130.201486429605,8.011250313511125,3.4740546979479507,0.6931799288909168
251,3,2000,1000,1000,0.9,0.39999999999999997,0.19348256052141002,0.5112071946794603,3943.5971785301326,7.742789044777588,2.8485915992898505,0.005932875709978178,1.7377498511019989,1.2635281131578373,4083.344795419617,8.588362223937466,2.929751231625685,5.13021121208829
252,3,2000,1000,1000,0.9,0.49999999999999994,0.7203310651839498,2.011400436102646,4039.145260777739,7.922444507652745,3.648455019236093,0.7844297256763877,0.6666827452225927,1.8993073825711695,3912.7552650397774,8.394631819326918,3.7696486308438617,0.6095046020291687
253,3,2000,1000,1000,0.9,0.6,0.11486262821794518,1.2265383578720548,3826.907860446176,7.358890699448468,6.6286882706210335,0.001354746558615041,2.220900050445095,2.0429968160158523,4138.698360239873,7.861486072400163,3.6889569927732655,6.604818180564314
254,3,2000,1000,1000,0.9,0.7,0.2678337278016852,0.4983829535867669,3932.4465347212204,7.686630962728277,3.4817197078213415,0.047252825874903176,1.4483186038935871,5.188466784248334,4034.8576914232776,10.964228408266237,3.380562771826379,3.0757762000582476
255,3,2000,1000,1000,0.9,0.7999999999999999,1.2167538183426652,3.748788406986845,4099.645765448238,10.021160193844551,6.678724527659564,2.484755703995498,0.3512469804282569,1.3262093715496404,3898.6287242216467,8.417619264873736,5.752291937320455,0.08702510046428631
256,3,2000,1000,1000,0.9,0.8999999999999999,1.3418733200105217,1.591817627379609,4068.668813743894,7.437944963320056,2.4755675064637783,1.944321058747398,0.3029386741376527,2.266590629327897,3854.345989061171,9.228329637837138,5.863913707622318,0.15441577389174868
257,3,2000,1000,1000,0.9,0.9999999999999999,1.0869008632671262,1.1533367198016058,3944.701826072911,8.505047421920747,4.702954891945659,1.4555243067685055,0.41137265970404463,0.1263837002297417,3871.2531178802915,7.0938890596787205,4.08920704968496,0.2656310238816988
258,3,2000,1000,1000,0.9,1.0999999999999999,0.6275542345844966,1.6411721935556796,3944.3041696537557,8.723590653057482,2.861199593170149,0.7141477402868514,0.7633464719807924,2.1508951656193633,4033.2860928212367,8.397202820581645,3.0286079834945756,0.6725785883313978
259,3,2000,1000,1000,0.9,1.2,5.0364532273107665,44.70615947682416,4256.6580816119085,15.587808726531456,7.985605860403109,17.707085423758002,0.006517945731172345,0.7094510989699441,3934.4808667958896,8.094971833100033,3.239411689930065,2.041317291608272e-08
260,3,2000,1000,1000,0.95,0.0,0.1844676577594541,0.9853520874752603,3929.035033189957,7.589678799318311,3.0092804520756853,0.013755767558374878,1.7810975117533656,2.1310066714821443,4119.770292452398,7.098110850732916,5.08954853105509,4.2931670836043105
261,3,2000,1000,1000,0.95,0.09999999999999999,0.7577483693912644,1.7197179381058372,4073.452471860429,7.6313734826448005,2.9987368360167226,0.6161264116177234,0.6324672669808026,1.7349799063236693,3967.1018378552417,7.882344978797617,3.053324682311686,0.7765989093019205
262,3,2000,1000,1000,0.95,0.19999999999999998,2.3579252644930047,1.3829443409706903,4065.530343594286,7.834961855129131,3.9930602717956014,4.563200616514657,0.09939647323909366,4.5480393300529185,3955.0275601646126,9.739089181571424,5.270015590841526,0.010483386610542551
263,3,2000,1000,1000,0.95,0.3,0.06871353059648552,3.176188314755955,3938.9562708224885,10.086179839032154,4.0063549812210075,0.0003707438089038798,2.7119691890504116,2.2914899517953993,4068.807968723243,8.26565289708939,5.0314599102826945,7.9001846421062405
264,3,2000,1000,1000,0.95,0.39999999999999997,0.28506839564253983,2.2731766205963844,4001.2385877233723,8.266081908115451,4.098676854519463,0.06272970072017842,1.3941766310697858,0.5034190255040527,3842.6085975127135,8.069248755986075,6.790122368265579,2.8001211445682683
265,3,2000,1000,1000,0.95,0.49999999999999994,0.9489340772079011,2.080710603769755,3943.140778417698,7.312624530162315,3.561617868501129,0.7665027768448147,0.489640748473112,1.906757691331253,3938.2965240401745,7.062330586565909,2.962849947901604,0.6248068263607319
266,3,2000,1000,1000,0.95,0.6,1.368059154681902,3.4184237006526748,4211.633757034102,8.581561443180954,6.560878443017836,2.9238986704303565,0.2938351247258995,2.5509515529690647,4086.81326285563,8.745969833170053,4.000048772169942,0.055220814885025664
267,3,2000,1000,1000,0.95,0.7,0.36199461755368345,2.4071352247623756,4069.5958267140322,7.30068999488787,4.568038864433962,0.4021797588555728,1.1916691903406917,1.9683118690978383,4053.682345793283,8.888382670742802,3.4997664891033513,1.105215546119495
268,3,2000,1000,1000,0.95,0.7999999999999999,0.9475989861032409,2.5217489723353634,4158.507608021124,6.70671727829898,4.9541009020429465,0.7876200664868102,0.49048508508250804,9.443428643188675,4027.481753548935,12.11359420461738,4.518122619410332,0.6068340843998302
269,3,2000,1000,1000,0.95,0.8999999999999999,0.02118097229941507,0.36905191359877443,3879.8049877781173,7.578770378634784,4.505079333177451,8.872518898415348e-06,3.86522382652803,1.5836772313048855,4021.8289088052666,6.8978029820238005,3.8309258384662193,11.632556258691189
270,3,2000,1000,1000,0.95,0.9999999999999999,0.08145783174217106,1.7042524130948924,4052.757947191158,7.836263027586744,2.9965879816297543,0.0009181648766737492,2.5481222516294975,1.6114712815867887,4167.248219845175,7.954046013419513,5.258707828598448,6.993592626563181
271,3,2000,1000,1000,0.95,1.0999999999999999,0.5917989233056313,0.8331946319130809,3955.1104948804623,7.281231771915578,2.2841117056133298,1.1570946541691043,0.8059374259018888,1.398118973885592,4071.9347456388305,6.530031331971856,5.347241449581967,0.37745841900528254
272,3,2000,1000,1000,0.95,1.2,2.996115270331628,7.430891501588637,3975.2904534617737,11.647459563733346,4.2024315198269715,10.49450891363253,0.05127314072517734,1.4354596395957735,3998.0143003200433,7.618723826888509,2.9941839258364302,2.7688453593895998e-05
273,4,2000,1000,1000,0.45,0.0,0.216940863679384,0.7213874578335282,3911.458592714382,8.307414713393548,2.588908633979469,0.05601324831630556,1.6346407081055319,2.6965168306216762,4069.9744176040967,7.97472690208695,4.8852158255796825,2.9100429382265607
274,4,2000,1000,1000,0.45,0.09999999999999999,3.1936190247543212,2.2810531121250643,4074.1383318661815,7.085451473622455,4.260363130689154,11.665303370635998,0.04188833182980789,4.108631318889007,3900.8527252267263,10.536209798949995,3.9075849303171593,8.586674120717415e-06
275,4,2000,1000,1000,0.45,0.19999999999999998,10.969991977004605,2.6069560675125887,4092.2433437008094,8.977413656720133,6.346519188348068,54.61412797686679,1.7210629485179287e-05,1.6524851277906363,3862.7007216664865,8.705623063353853,6.767638222265825,-0.0
276,4,2000,1000,1000,0.45,0.3,7.160342170435946,3.397897014808865,4296.412127357536,9.52279983511065,6.809212023301609,31.298006372972562,0.000777090570288361,1.3208273858690542,3910.109926463478,7.416829913977025,2.716753184492155,2.5535129566378925e-14
277,4,2000,1000,1000,0.45,0.39999999999999997,4.838905812881978,11.646854286260924,4010.40278734438,12.525554624181071,4.928211713540108,22.109155524638368,0.00794720613692689,2.371280114043898,3950.7499525978533,8.78227914920278,2.6418525366001626,2.501011620339114e-10
278,4,2000,1000,1000,0.45,0.49999999999999994,18.321428031151786,3.5569739515813534,4244.845643353468,8.89523913378301,7.322667691190354,71.68633481452991,1.1043453545994608e-08,10.828583573534045,3871.80342791706,12.382119094681332,5.295141979449895,-0.0
279,4,2000,1000,1000,0.45,0.6,22.581543750735392,5.2123519052499665,4311.7556697722575,8.350436548070586,10.646677938849297,115.07874532795674,1.559409268502861e-10,2.4766710456403245,3910.59024028975,9.681424860401604,4.568353291111059,-0.0
280,4,2000,1000,1000,0.45,0.7,25.589988518137545,5.8703181500353026,4418.631093166148,9.811411611916547,11.76955361708618,122.05259773711413,7.698508497385394e-12,3.781404026319756,3962.1859448556975,7.969157807560695,6.168722099705191,-0.0
281,4,2000,1000,1000,0.45,0.7999999999999999,24.056295058036472,44.71227579316711,4300.5951857765895,16.10262111359996,11.810918415720263,121.85121160647896,3.5684788458138484e-11,1.4690749347891319,3746.1622128074932,8.96228904284467,8.963510466135398,-0.0
282,4,2000,1000,1000,0.45,0.8999999999999999,25.708514074222826,5.602952895321594,4338.237631524741,9.698931111138135,13.53735853147044,117.28386733756473,6.838085653294644e-12,2.862319331459827,4082.7080125178036,9.228254212611855,5.367860140736014,-0.0
283,4,2000,1000,1000,0.45,0.9999999999999999,32.53017157410478,17.82237249709646,4343.922157938906,12.56097477446163,14.508504073241896,142.00343567510347,7.438494264988577e-15,1.0664768695811753,3819.276332627107,7.611771456633114,5.176804996473495,-0.0
284,4,2000,1000,1000,0.45,1.0999999999999999,60.26897523494693,44.719502079260636,4573.363891710997,17.68989322576967,14.508657738519519,252.76807817250517,-0.0,1.016066907539893,3833.622273375722,7.122899093724809,4.404893211528452,-0.0
285,4,2000,1000,1000,0.45,1.2,59.61909583574916,89.40448539161427,4472.503565467236,17.637513335116672,14.508657738523638,233.034134764909,-0.0,0.154127248274692,3746.672658811812,7.373867841283368,6.6132959403020255,-0.0
286,4,2000,1000,1000,0.5,0.0,0.5344718682096141,1.0760030506274048,3963.053771580968,6.910297930534369,2.501052486400619,0.7434150088516733,0.8818378147151488,1.4235123166202013,4021.148993111591,8.19297216613282,1.957914604754592,0.6452857260437135
287,4,2000,1000,1000,0.5,0.09999999999999999,2.58533266440981,2.1339893355639776,4031.8920983679227,9.388101799132887,3.535471227489027,6.495011215140155,0.07836270536326244,0.8365913379187476,3898.672784874455,7.008110622395917,5.0752077343192035,0.0015121009161738598
288,4,2000,1000,1000,0.5,0.19999999999999998,6.241914375801237,5.043560377957876,4198.8743879475305,9.072437620192774,6.149925697800649,26.327677596807078,0.0019480225016632097,1.3814413152908804,3870.5360086302735,7.421660029031647,5.502119820965271,3.681610571966259e-12
289,4,2000,1000,1000,0.5,0.3,5.846248853538529,2.3961929054196616,4225.299617797367,8.816752384507312,5.7924910143038,25.273906593546403,0.0028949085759520524,0.6871470853872254,3927.380944983328,7.506053285855491,2.490333954214694,1.0560441410290251e-11
290,4,2000,1000,1000,0.5,0.39999999999999997,12.233816828137089,3.5403045062285243,4275.6331827721515,8.005521974428715,7.827040726946118,54.252158606975605,4.8631975877532775e-06,0.3501145976750809,3869.9369365049624,6.269895427414225,3.8852403818821393,-0.0
291,4,2000,1000,1000,0.5,0.49999999999999994,6.958254989427884,6.339025910604514,4096.445455927629,11.34235190693623,4.790023878619828,26.11552100632205,0.000951206457422661,1.5652596594732455,3992.1107310109737,6.881704291574919,3.281819350720767,4.551692356368576e-12
292,4,2000,1000,1000,0.5,0.6,7.11845274047175,4.0547983988377885,4224.6836630708995,8.088900699077744,9.708924831252263,36.3148688866628,0.0008103473345158816,2.0069918685407613,4034.530894154267,7.739870229657174,3.131032491013027,2.220446049250313e-16
293,4,2000,1000,1000,0.5,0.7,11.31509867652836,11.175826775927879,4141.8715172958,12.444228791225166,5.7315067594068365,56.02989316256882,1.2187587005686208e-05,0.6026075008925814,3789.6365361418593,7.395192852935751,5.176828278898511,-0.0
294,4,2000,1000,1000,0.5,0.7999999999999999,13.141997137735697,5.430304287923496,4272.642791575717,9.17595993812018,12.70081523887538,73.6085407789559,1.9611173763532844e-06,1.3914337390644789,3899.442737047535,7.8007445636139785,3.705624750680703,-0.0
295,4,2000,1000,1000,0.5,0.8999999999999999,21.396447568418914,10.207092374711653,4444.021686113143,11.283528027474865,14.188439663649596,105.00946146290327,5.100830870099235e-10,1.8569987713023783,4012.5890037025792,8.064893544392719,3.340200341961981,-0.0
296,4,2000,1000,1000,0.5,0.9999999999999999,12.105132526879846,17.395061451796863,4128.899872608536,13.319850628256487,12.087181713085666,51.45872152162461,5.531067288404844e-06,1.99258949021604,3977.2554799873615,7.200963403379021,3.4234644308144415,-0.0
297,4,2000,1000,1000,0.5,1.0999999999999999,16.944627445592243,16.085886952925215,4258.173112241211,10.707275710649608,14.508637231127418,80.1168490558122,4.375642299855346e-08,3.737336707455752,4001.348290409813,9.43069380279972,3.8223315690687705,-0.0
298,4,2000,1000,1000,0.5,1.2,16.98787863884966,12.044363098826619,4286.1737269141195,12.035620527530043,14.489287844618465,81.32494275948183,4.190424850538309e-08,0.821578547793133,3832.956118460368,7.972380864069577,4.187758727888216,-0.0
299,4,2000,1000,1000,0.6,0.0,0.5764406902472193,3.0569285371856276,4068.9141708551856,7.747600275381601,6.5329761050295,0.27032004236808505,0.8252961442242269,6.519570565078688,3939.3857936973245,11.395983509085903,6.784998492375794,1.4402658477044368
300,4,2000,1000,1000,0.6,0.09999999999999999,2.5531765553493404,0.6152312836430874,3957.7021784196404,7.60375546143628,4.355552063647881,10.935501872737026,0.08103005946983727,7.461487759571838,3858.1663391623415,11.655396300526544,6.228829121488595,1.7814586580080098e-05
301,4,2000,1000,1000,0.6,0.19999999999999998,1.7796405272284788,1.3508297001786904,4074.488765070947,6.893536460090481,3.6963229805785307,6.934033823329472,0.18476306964772699,2.9328281843456034,3953.625149479906,9.95283823257177,2.3991224710429373,0.0009745384402375215
302,4,2000,1000,1000,0.6,0.3,4.682043206329674,3.9222219599286494,4175.230667513296,9.533027253886853,7.3006931836602265,19.774287004578643,0.009303215323105051,0.9143378735892433,3854.837864420998,6.863229569041586,4.837093908195529,2.5830705385808846e-09
303,4,2000,1000,1000,0.6,0.39999999999999997,1.2538467278977026,2.4903745403109907,4005.5655677017517,8.318273082121438,4.309206361115794,5.20508362625348,0.3360390615162137,1.9099593101804178,3927.0593345242446,7.8910985814318595,4.067094374500148,0.005503709091160749
304,4,2000,1000,1000,0.6,0.49999999999999994,7.258625946098982,1.8874096043663462,4026.019926104552,7.818775297361972,2.9534983162050237,26.8501029010122,0.0007043227850629009,2.302511375617176,3834.2270542082915,9.184364605449227,4.929372777023914,2.183475622532679e-12
305,4,2000,1000,1000,0.6,0.6,0.962504212632918,2.9502959419291317,3913.3238457854304,8.367061216209002,4.7262330368289,1.1164605246992667,0.4811620379328754,0.1347937932911167,3923.9365667219754,6.3829134816201805,3.4458715483553037,0.39665904570322397
306,4,2000,1000,1000,0.6,0.7,4.195302494839688,5.981118575407256,4025.177213801549,11.231803514337392,5.080007693834263,21.482839036086457,0.015180832280444026,2.6649019887582224,3883.355955556831,8.82602258087477,3.8866506690515394,4.678660793217917e-10
307,4,2000,1000,1000,0.6,0.7999999999999999,1.5068977185168628,4.77363839059864,4045.2834696556356,10.809596777416125,7.387698824440196,4.721826199108121,0.25051008089230176,3.7655848206218074,3999.2840847810494,10.380785973356726,3.077731201128587,0.008938744318895455
308,4,2000,1000,1000,0.6,0.8999999999999999,7.767363734822018,23.93784789945693,4182.002876022577,13.140194569920762,11.298180628048272,31.240414152249546,0.000423417429910302,0.8582250617079062,3908.7051053993,7.7607459215119565,2.5372188055210554,2.7089441800854186e-14
309,4,2000,1000,1000,0.6,0.9999999999999999,1.3381410116580983,24.526584546930156,3947.736518019564,14.00373332553327,12.259644167909615,2.3898050756841824,0.3042626257297224,1.4657789868496744,4116.06130047377,8.49229808914725,5.770020475559458,0.09612281101864377
310,4,2000,1000,1000,0.6,1.0999999999999999,6.796127555777013,21.61085574373099,4071.572574618548,13.751561635842464,8.98228526950424,28.24259074576762,0.0011187220780150841,1.8572744010979345,4047.1867151300785,8.983627093053762,3.3795311948283207,5.424549698319986e-13
311,4,2000,1000,1000,0.6,1.2,1.7635161702120712,3.01077662380523,4089.0807105882086,8.250231672339792,5.44936037350108,5.760893178226887,0.1880672160300679,0.5132248561479992,3863.112862634399,5.933715558457811,9.946117139332614,0.0031532646683520332
312,4,2000,1000,1000,0.7,0.0,0.8972232325434669,3.8183957446403767,3994.902837315175,10.405423924922365,5.074033120335395,1.1545479905253897,0.5237423162350512,3.630805953662187,3993.4975590447884,9.452514519658196,5.737412306626236,0.3786284221527035
313,4,2000,1000,1000,0.7,0.09999999999999999,0.8691063120925943,1.0468509982569532,3978.589217676819,7.149761006751211,3.2859547986663795,1.0451604158147805,0.5435660025097506,2.669594406420862,4133.572405468526,8.6608185964211,5.607367478934049,0.4333020972944524
314,4,2000,1000,1000,0.7,0.19999999999999998,1.7847731480482463,4.82159493387408,4104.773281275171,10.828049823824573,4.081629621405393,5.579690952334674,0.18372469722587673,1.7794379512759175,4002.0162391878853,9.023231052941778,2.487014810659966,0.0037808700914590846
315,4,2000,1000,1000,0.7,0.3,0.2789087762067344,1.6273897695206625,3949.478623757014,7.838227557150418,2.5138997305775144,0.020633020060514436,1.413085749892276,2.269659688339658,4112.559923121445,6.91631791734914,4.261233689090626,3.891161342622283
316,4,2000,1000,1000,0.7,0.39999999999999997,1.0985462280848557,1.4275104061237824,4045.543397249392,8.928623167876987,3.558120804047835,1.6369325330442193,0.4054981400363638,1.8736195912779665,3988.0006577575514,7.598270717968331,3.414075666906119,0.21638641130234273
317,4,2000,1000,1000,0.7,0.49999999999999994,2.5326965800145698,2.1013619877551744,4106.000868440494,8.165412569647135,3.8299686356215803,8.252891669979633,0.08277798976864076,1.9456087592754614,3944.6819088012226,7.552712594389382,3.1549494312093596,0.00026053811211912084
318,4,2000,1000,1000,0.7,0.6,0.37056967871976754,1.7182282861724782,3941.3616251645935,9.047752029868219,3.340294910662559,0.06859530128230834,1.1722834127238335,1.853076571762847,4113.183127814306,7.243624445979381,3.245382933417448,2.7136328445446334
319,4,2000,1000,1000,0.7,0.7,1.4225534677252725,12.459245790089433,4023.730902774124,11.625579104667999,8.077536782900934,2.177597821562262,0.2758820939086993,0.6965776093708714,4040.734595618357,7.676166795493107,3.5226017155277916,0.12026368828515915
320,4,2000,1000,1000,0.7,0.7999999999999999,0.43262365189671764,3.564561436823486,3959.0636667923964,9.16406330928459,3.6841011696695602,0.2985073592429056,1.0464125786177652,2.7330827948906777,4083.464512471641,9.837618435152237,3.0091606456175697,1.3545043482307715
321,4,2000,1000,1000,0.7,0.8999999999999999,0.5889737086150899,2.1970696450858735,4027.870001845748,9.499569052277067,2.6642058564638016,0.565935076504376,0.8094483903436991,4.889546685571157,4093.418352708879,10.85393031611234,5.524611231465832,0.838933785181094
322,4,2000,1000,1000,0.7,0.9999999999999999,6.310687614981228,4.272474183489691,4075.0010108007527,10.094078301833074,7.273711237705184,35.427741320452085,0.001818435914886785,0.778893375074409,3968.7123648858305,6.731238350762703,2.387528314927144,4.440892098500627e-16
323,4,2000,1000,1000,0.7,1.0999999999999999,4.842619261636667,6.298388198508695,4082.1315799449476,11.330088701463756,5.908288924330673,26.744296750042352,0.00791763239815668,1.1753558706065863,3965.6625909234185,7.496183010924059,5.875793578178468,2.427169576438463e-12
324,4,2000,1000,1000,0.7,1.2,5.768972595284157,5.86392622058572,4147.581414107259,11.194307186472074,7.454174160480647,27.831687876440057,0.0031278510447255332,1.0379831395564383,3967.2137445896747,8.560167191206894,1.8583553501912882,8.182343691490751e-13
325,4,2000,1000,1000,0.8,0.0,0.1850719135901042,0.6667379943238789,3972.597663580891,8.041764042591007,3.2293749119504707,0.0005511196907657408,1.7781200207034755,1.6545892309879864,3996.483769472075,7.578756338293731,2.597193466869978,7.503834094970917
326,4,2000,1000,1000,0.8,0.09999999999999999,0.4506339434835469,1.0319151002731468,3968.3609001162954,7.53637588076767,2.1394141664753135,0.13223654479271077,1.0139698791183416,1.362016075465758,4039.05282822763,7.570720094945272,2.3707958110439513,2.088552728333138
327,4,2000,1000,1000,0.8,0.19999999999999998,0.22391427320675733,2.289047815643772,4061.1202035215665,9.56078537812778,3.1921059895751513,0.0882980590512067,1.6063609512872006,2.186485343680344,4130.337295012367,7.419419564772202,4.108688940469305,2.47086134740847
328,4,2000,1000,1000,0.8,0.3,0.4593163135396321,1.1841423491623853,3988.8716125517703,6.295149156243366,3.693857071670894,0.19802800155850495,0.9988992515748177,1.673768867912534,4027.5228130443206,7.0352851290604015,2.994056687179388,1.7167274086292397
329,4,2000,1000,1000,0.8,0.39999999999999997,1.2587766400482436,3.876234977635156,4076.0311512906446,10.432102762963764,3.3582260514104862,3.3812341757505027,0.33407685758473743,1.3319995927497423,4013.0688685664686,5.852265016320164,5.75488134884365,0.03459709707472674
330,4,2000,1000,1000,0.8,0.49999999999999994,0.026370761864565606,2.194477885998005,4010.3068622522414,9.04515900933255,3.1598724324228447,1.55601870377896e-08,3.6486557930854278,3.00298358149136,4064.615401595269,8.813408954426343,3.721179348623761,17.978550308721783
331,4,2000,1000,1000,0.8,0.6,3.031997547588994,4.012153024323805,4198.116167460421,7.522980659972116,9.802197183299528,12.06246648773338,0.049420545571447864,3.419151496721977,3992.1474563225415,8.007029244399627,5.611441549258064,5.772163438784356e-06
332,4,2000,1000,1000,0.8,0.7,0.9670266097478113,2.1408922883854884,4025.863436274454,9.461485210856353,2.9147986280268467,1.1091456938665292,0.47837759696433574,1.4886961504026834,3964.04016659382,7.740629963428307,2.8152864645192683,0.4002397226659022
333,4,2000,1000,1000,0.8,0.7999999999999999,0.38375936684777845,1.7025316687040877,4026.695675952554,6.367136531902336,3.4370740870718772,0.010970810674237904,1.1434904662117467,2.371383659557821,4163.861883642693,8.792635718273067,4.667761370984348,4.5179974986210025
334,4,2000,1000,1000,0.8,0.8999999999999999,0.3839658039880705,3.8089319308732486,4045.7856242810985,9.971591245526497,3.916616636909061,0.13069455637259497,1.1430493081375468,1.7903617916228949,4061.7094444856825,7.615025576119241,2.655313403418794,2.099527977345864
335,4,2000,1000,1000,0.8,0.9999999999999999,0.7043337034180207,2.922621720202861,4154.833079864615,8.961363235374584,5.400182472971778,0.6269520537590715,0.6820844128816347,5.131373121164195,4026.4032202376466,10.257576452437238,4.825098785301226,0.7640366821904276
336,4,2000,1000,1000,0.8,1.0999999999999999,2.468438106458855,2.3579777080780397,3975.8027730092226,9.605755737153343,2.604060505198448,6.672913599842271,0.08852205360329538,3.2987286538769234,4115.397732783521,7.764890987599439,6.482137753348245,0.001265508941900245
337,4,2000,1000,1000,0.8,1.2,0.09343316853957986,1.5880829428653362,3945.6462260263534,8.340011239937686,3.87363619551675,1.3405682189515443e-05,2.4168617440918347,1.5642993983560538,4081.0465283819544,7.251891465868176,4.497539254771917,11.219838599731675
338,4,2000,1000,1000,0.9,0.0,1.4821154296928079,3.3646311320581246,3999.8851674290872,10.18450854222245,2.7833668727453524,4.323111123206139,0.25767889755881723,1.4641200506186478,4029.967478438279,8.421398327826825,2.5788120859934063,0.013347249822515086
339,4,2000,1000,1000,0.9,0.09999999999999999,5.886657385095521,3.3875824467642177,4233.9566432201345,9.230653277908862,8.176420614084222,24.65988475793305,0.002780102014391445,1.2024646809698376,3786.206120975554,8.36600375136927,7.320434075801961,1.951405703711939e-11
340,4,2000,1000,1000,0.9,0.19999999999999998,1.216033231985996,1.7553538401107094,4010.407148979535,6.723538536407769,2.844445370084466,1.9338205950384044,0.3515503860029124,0.1259647236824767,3934.1658338701595,5.949617140079056,5.921463589250481,0.15617989196353624
341,4,2000,1000,1000,0.9,0.3,1.3312663813514212,2.0821262130720255,4115.688192157432,6.5703875303460295,5.0430770664787445,2.8056224559052634,0.3067188532125829,1.796769325557018,4034.057111100271,8.414336160994823,3.1137860653844105,0.06237459222261939
342,4,2000,1000,1000,0.9,0.39999999999999997,3.091502959082851,1.5994974788310954,4149.637053424985,8.422765582566136,5.736527808609109,13.887860057641113,0.046498092079594426,0.8205649592732767,3919.8363970233645,8.341795012996391,4.137019486904819,9.302061650828012e-07
343,4,2000,1000,1000,0.9,0.49999999999999994,1.2904719125957682,0.8480707439146535,3937.6552439948887,8.271303335592032,3.309958175395316,4.5098889458911575,0.32177800161995984,0.6024113618680965,3908.213263886644,6.699966057374812,3.4826759978795034,0.011060625486701153
344,4,2000,1000,1000,0.9,0.6,0.34076207132392167,1.753414398416606,3913.5868455380582,7.179644374826902,2.6356384493810086,0.008665104572343514,1.2421182092462615,0.8448960362427058,4017.9427457196443,8.42240938522435,3.7443075222260855,4.752780711313487
345,4,2000,1000,1000,0.9,0.7,1.0878279486496976,5.537430750952859,4067.5673835800494,11.08619661992178,4.814278768670026,1.2916411538290418,0.41090120726672463,0.9284857669974312,3942.0440518179716,8.18273488634642,3.1257879678401315,0.3213345405204236
346,4,2000,1000,1000,0.9,0.7999999999999999,1.0696101475879254,1.3659406099233107,3933.703158002252,7.770283641069357,4.149414319965831,1.19619913044183,0.4202878230414381,2.0146680045967953,4046.419486578237,7.859151639443772,3.358903774682762,0.3600251069016154
